order_id,uid,remaining,last_study,idle,is_frozen,tag,reason,month
734405112434952,3308577476,6,2026-08-29 20:00:00,2.0,0,Normal,"1-20, idle<=90",2026-09
734941220038918,3308577629,10,2026-08-24 21:00:00,7.0,0,Normal,"1-20, idle<=90",2026-09
749989628956934,3308578104,3,2026-08-28 21:00:00,3.0,0,Normal,"1-20, idle<=90",2026-09
739354980272390,3308587065,12,2026-08-31 17:00:00,0.0,0,Normal,"1-20, idle<=90",2026-09
734906500380936,3308594662,13,2026-08-25 22:00:00,6.0,0,Normal,"1-20, idle<=90",2026-09
734362113915138,3308613841,15,2026-08-30 12:30:00,1.0,0,Normal,"1-20, idle<=90",2026-09
734878992920838,3308614312,12,2026-08-31 21:00:00,0.0,0,Normal,"1-20, idle<=90",2026-09
735591917605126,3308641822,10,2026-08-27 20:30:00,4.0,0,Normal,"1-20, idle<=90",2026-09
734613336897800,3308644532,12,2026-08-30 10:00:00,1.0,0,Normal,"1-20, idle<=90",2026-09
735106927442184,3308644666,2,2026-06-12 20:30:00,80.0,1,Frozen,"1-20, idle<=90",2026-09
735414922230022,3308645332,7,2026-08-29 22:30:00,2.0,0,Normal,"1-20, idle<=90",2026-09
735593940338946,3308653535,12,2026-08-31 20:30:00,0.0,0,Normal,"1-20, idle<=90",2026-09
752443751377154,3308658986,9,2026-08-31 21:00:00,0.0,0,Normal,"1-20, idle<=90",2026-09
734878708029704,3308660560,13,2026-08-31 21:00:00,0.0,0,Normal,"1-20, idle<=90",2026-09
736657327556872,3308700085,9,2026-08-27 18:00:00,4.0,0,Normal,"1-20, idle<=90",2026-09
736642547206406,3308700243,10,2026-08-29 20:30:00,2.0,0,Normal,"1-20, idle<=90",2026-09
735286382213382,3308702204,9,2026-08-27 20:30:00,4.0,0,Normal,"1-20, idle<=90",2026-09
736000417222914,3308703595,17,2026-08-29 11:30:00,2.0,0,Normal,"1-20, idle<=90",2026-09
735647774257416,3308707419,9,2026-08-27 21:00:00,4.0,0,Normal,"1-20, idle<=90",2026-09
734939993979138,3308713066,14,2026-08-30 11:00:00,1.0,0,Normal,"1-20, idle<=90",2026-09
